country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
Austria,AUT,Europe,8978929,deaths,219,2022-08,46.33069267,17915,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,221,2022-09,49.00361725,18136,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,195,2022-10,46.33069267,18331,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,239,2022-11,48.3353861,18570,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,290,2022-12,58.91571255,18860,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,285,2022-13,64.03881799,19145,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,216,2022-14,55.79730055,19361,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,162,2022-15,42.09856209,19523,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,129,2022-16,32.4092105,19652,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,91,2022-17,24.50180862,19743,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,80,2022-18,19.04458761,19823,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,42,2022-19,13.5873666,19865,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,36,2022-20,8.687004876,19901,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,33,2022-21,7.684658159,19934,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,24,2022-22,6.348195871,19958,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,24,2022-23,5.345849154,19982,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,28,2022-24,5.791336584,20010,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,38,2022-25,7.350542587,20048,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,49,2022-26,9.689351592,20097,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,68,2022-27,13.03050731,20165,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,61,2022-28,14.3669696,20226,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,96,2022-29,17.48538161,20322,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,103,2022-30,22.16299962,20425,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,68,2022-31,19.04458761,20493,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,71,2022-32,15.48068818,20564,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,62,2022-33,14.81245703,20626,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,53,2022-34,12.8077636,20679,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,38,2022-35,10.13483902,20717,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,47,2022-36,9.466607877,20764,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,30,2022-37,8.575633018,20794,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,38,2022-38,7.573286302,20832,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,47,2022-39,9.466607877,20879,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,103,2022-40,16.70577861,20982,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,87,2022-41,21.1606529,21069,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,79,2022-42,18.48772832,21148,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,76,2022-43,17.26263789,21224,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,52,2022-44,14.25559774,21276,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,53,2022-45,11.69404502,21329,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,55,2022-46,12.0281606,21384,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,43,2022-47,10.91444202,21427,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,53,2022-48,10.69169831,21480,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,42,2022-49,10.58032645,21522,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,58,2022-50,11.13718574,21580,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,73,2022-51,14.58971332,21653,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,77,2022-52,16.70577861,21730,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,64,2023-01,15.70343189,21794,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,54,2023-02,13.14187917,21848,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,45,2023-03,11.02581388,21893,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,48,2023-04,10.35758274,21941,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,47,2023-05,10.58032645,21988,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,37,2023-06,9.35523602,22025,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,35,2023-07,8.018773731,22060,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,59,2023-08,10.46895459,22119,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,64,2023-09,13.69873846,22183,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,60,2023-10,13.81011031,22243,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,56,2023-11,12.91913546,22299,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,50,2023-12,11.80541688,22349,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,45,2023-13,10.58032645,22394,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,31,2023-14,8.464261161,22425,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,31,2023-15,6.905055157,22456,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,38,2023-16,7.684658159,22494,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,24,2023-17,6.905055157,22518,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,22,2023-18,5.123105439,22540,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,11,2023-19,3.675271293,22551,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,14,2023-20,2.784296434,22565,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,10,2023-21,2.672924577,22575,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,9,2023-22,2.11606529,22584,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,7,2023-23,1.781949718,22591,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,5,2023-24,1.336462289,22596,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,5,2023-25,1.113718574,22601,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-26,NA,NA,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-27,NA,NA,TESSy COVID-19,
Austria,AUT,Europe,8978929,deaths,NA,2023-28,NA,NA,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,NA,2020-01,NA,NA,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,NA,2020-02,NA,NA,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,NA,2020-03,NA,NA,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,NA,2020-04,NA,NA,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,2,2020-05,NA,2,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,1,2020-06,0.025822838,3,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,0,2020-07,0.008607613,3,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,0,2020-08,0,3,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,0,2020-09,0,3,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,0,2020-10,0,3,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,3678,2020-11,31.65879974,3681,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,3673,2020-12,63.27456141,7354,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,8130,2020-13,101.5956534,15484,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,9694,2020-14,153.4220899,25178,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,11175,2020-15,179.6322707,36353,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,7963,2020-16,164.732493,44316,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,5703,2020-17,117.631636,50019,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,3095,2020-18,75.72977708,53114,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,3051,2020-19,52.90238804,56165,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,2071,2020-20,44.08819257,58236,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,1510,2020-21,30.8238613,59746,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,1144,2020-22,22.84460427,60890,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,847,2020-23,17.13775701,61737,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,671,2020-24,13.06635617,62408,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,668,2020-25,11.52559349,63076,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,607,2020-26,10.97470627,63683,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,637,2020-27,10.70787028,64320,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,704,2020-28,11.54280871,65024,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,1385,2020-29,17.98130306,66409,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,2489,2020-30,33.34589184,68898,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,3759,2020-31,53.78036454,72657,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,4340,2020-32,69.71305576,76997,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,3751,2020-33,69.64419486,80748,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,3453,2020-34,62.00924234,84201,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,3121,2020-35,56.5864463,87322,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,3655,2020-36,58.32518408,90977,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,6158,2020-37,84.46650403,97135,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,10108,2020-38,140.0114292,107243,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,11274,2020-39,184.0479761,118517,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,18895,2020-40,259.6830694,137412,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,38852,2020-41,497.0638142,176264,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,72232,2020-42,956.1680561,248496,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,105383,2020-43,1528.841141,353879,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,99584,2020-44,1764.276565,453463,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,54006,2020-45,1322.043244,507469,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,33967,2020-46,757.2375175,541436,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,22312,2020-47,484.4278386,563748,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,16261,2020-48,332.0214471,580009,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,15289,2020-49,271.5701826,595298,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,16840,2020-50,276.5539904,612138,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,17714,2020-51,297.4274514,629852,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,12607,2020-52,260.9914266,642459,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,8976,2020-53,185.7781062,651435,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,13692,2021-01,195.1173661,665127,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,13093,2021-02,230.5549078,678220,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,14641,2021-03,238.7235323,692861,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,16375,2021-04,266.9737174,709236,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,14892,2021-05,269.1342282,724128,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,12527,2021-06,236.0121343,736655,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,15361,2021-07,240.0491047,752016,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,16648,2021-08,275.5210769,768664,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,16429,2021-09,284.7140073,785093,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,21255,2021-10,324.3692793,806348,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,29329,2021-11,435.407484,835677,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,33998,2021-12,545.0942934,869675,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,29873,2021-13,549.7768347,899548,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,24193,2021-14,465.3791916,923741,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,24371,2021-15,418.0201062,948112,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,24423,2021-16,419.9998571,972535,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,20783,2021-17,389.1157425,993318,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,20975,2021-18,359.4366937,1014293,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,14649,2021-19,306.637597,1028942,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,16999,2021-20,272.4137287,1045941,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,12179,2021-21,251.1529252,1058120,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,9065,2021-22,182.8601255,1067185,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,5261,2021-23,123.3126604,1072446,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,3006,2021-24,71.1591347,1075452,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,2416,2021-25,46.6704764,1077868,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,4070,2021-26,55.82897637,1081938,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,7513,2021-27,99.70197862,1089451,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,9541,2021-28,146.794228,1098992,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,10388,2021-29,171.5411147,1109380,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,11283,2021-30,186.5355762,1120663,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,12242,2021-31,202.4940902,1132905,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,13352,2021-32,220.303241,1146257,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,13831,2021-33,233.9807377,1160088,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,14116,2021-34,240.5569539,1174204,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,13761,2021-35,239.954421,1187965,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,13760,2021-36,236.8901108,1201725,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,14475,2021-37,243.0359463,1216200,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,13647,2021-38,242.0632861,1229847,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,13316,2021-39,232.0870629,1243163,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,14922,2021-40,243.0617692,1258085,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,22871,2021-41,325.3075091,1280956,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,40000,2021-42,541.169222,1320956,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,54823,2021-43,816.1996649,1375779,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,57829,2021-44,969.6647929,1433608,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,73690,2021-45,1132.064623,1507298,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,113029,2021-46,1607.204847,1620327,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,125774,2021-47,2055.52375,1746101,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,117316,2021-48,2092.424586,1863417,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,88873,2021-49,1774.795068,1952290,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,57114,2021-50,1256.599564,2009404,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,45149,2021-51,880.2403039,2054553,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,77857,2021-52,1058.788015,2132410,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,155825,2022-01,2011.444165,2288235,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,198814,2022-02,3052.595182,2487049,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,351698,2022-03,4738.594117,2838747,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,318852,2022-04,5771.834738,3157599,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,185904,2022-05,4344.744187,3343503,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,101740,2022-06,2475.928165,3445243,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,63181,2022-07,1419.576104,3508424,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,44836,2022-08,929.7685077,3553260,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,44611,2022-09,769.9251387,3597871,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,57255,2022-10,876.8230816,3655126,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,71953,2022-11,1112.17243,3727079,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,78607,2022-12,1295.962177,3805686,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,71597,2022-13,1292.897867,3877283,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,62839,2022-14,1157.173029,3940122,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,52575,2022-15,993.4390193,3992697,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,40215,2022-16,798.7003882,4032912,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,32666,2022-17,627.3314257,4065578,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,30760,2022-18,545.946447,4096338,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,24790,2022-19,478.1528889,4121128,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,16120,2022-20,352.1374381,4137248,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,9136,2022-21,217.3938679,4146384,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,11383,2022-22,176.6196063,4157767,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,13507,2022-23,214.2434816,4171274,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,20104,2022-24,289.3104725,4191378,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,28191,2022-25,415.7046583,4219569,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,40430,2022-26,590.6629953,4259999,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,54886,2022-27,820.443218,4314885,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,48062,2022-28,886.1365186,4362947,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,29369,2022-29,666.4960638,4392316,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,26917,2022-30,484.4880919,4419233,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,19476,2022-31,399.3329789,4438709,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,14945,2022-32,296.2826389,4453654,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,11634,2022-33,228.7817396,4465288,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,10688,2022-34,192.1391321,4475976,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,10443,2022-35,181.8874653,4486419,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,11339,2022-36,187.4910212,4497758,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,13099,2022-37,210.3528407,4510857,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,16166,2022-38,251.9017875,4527023,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,20210,2022-39,313.1105218,4547233,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,22101,2022-40,364.1967036,4569334,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,18781,2022-41,351.8964249,4588115,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,12814,2022-42,271.9575252,4600929,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,7792,2022-43,177.3684686,4608721,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,4576,2022-44,106.4589546,4613297,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,4488,2022-45,78.01940208,4617785,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,5289,2022-46,84.15662997,4623074,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,6788,2022-47,103.9541393,4629862,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,8229,2022-48,129.2605208,4638091,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,9952,2022-49,156.4950076,4648043,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,10100,2022-50,172.5998511,4658143,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,9676,2022-51,170.22415,4667819,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,6078,2022-52,135.6043315,4673897,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,4476,2023-01,90.84474509,4678373,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,3006,2023-02,64.40215869,4681379,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,2387,2023-03,46.42085563,4683766,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,3347,2023-04,49.35605158,4687113,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,4953,2023-05,71.44318593,4692066,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,6419,2023-06,97.88577233,4698485,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,9018,2023-07,132.8757182,4707503,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,9778,2023-08,161.7886895,4717281,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,10904,2023-09,178.0226471,4728185,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,12472,2023-10,201.2115559,4740657,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,11482,2023-11,206.1867561,4752139,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,9656,2023-12,181.9477186,4761795,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,6800,2023-13,141.6468756,4768595,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,4846,2023-14,100.2442582,4773441,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,3556,2023-15,72.32116243,4776997,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,3009,2023-16,56.50897778,4780006,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,2424,2023-17,46.76516014,4782430,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,1636,2023-18,34.94690781,4784066,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,1238,2023-19,24.73827908,4785304,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,952,2023-20,18.85067195,4786256,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,845,2023-21,15.46788013,4787101,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,511,2023-22,11.67192291,4787612,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,515,2023-23,8.831410694,4788127,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,302,2023-24,7.032419627,4788429,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,220,2023-25,4.493173862,4788649,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,181,2023-26,3.451652718,4788830,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,171,2023-27,3.029879692,4789001,TESSy COVID-19,
Belgium,BEL,Europe,11617623,cases,71,2023-28,2.083042288,4789072,TESSy COVID-19,
Belgium,BEL,Europe,11617623,deaths,NA,2020-01,NA,NA,TESSy COVID-19,
Belgium,BEL,Europe,11617623,deaths,NA,2020-02,NA,NA,TESSy COVID-19,
Belgium,BEL,Europe,11617623,deaths,NA,2020-03,NA,NA,TESSy COVID-19,
Belgium,BEL,Europe,11617623,deaths,NA,2020-04,NA,NA,TESSy COVID-19,
Belgium,BEL,Europe,11617623,deaths,0,2020-05,NA,0,TESSy COVID-19,
Belgium,BEL,Europe,11617623,deaths,0,2020-06,0,0,TESSy COVID-19,
